,年度,年月日,カテゴリ,節,H_team,A_team,スコア,スタジアム,K/O時刻,入場者数,インターネット中継・TV放送
3741,2015,20151123,J3,３９,ブラウブリッツ秋田,ＳＣ相模原,2-2,Ａ‐スタ,13:05,2475.0,秋田ケーブルテレビ
3742,2015,20151128,明治安田チャンピオンシップ,0,浦和レッズ,ガンバ大阪,1-3,埼玉,14:03,40696.0,スカパー！ＣＳ８００／Ｃｈ５８０／ＮＨＫ総合／ＢＳ－ＴＢＳ
3743,2015,20151129,J1昇格ＰＯ,0,セレッソ大阪,愛媛ＦＣ,0-0,ヤンマー,15:34,13893.0,スカパー！／スカパー！プレミアムサービス
3744,2015,20151129,J1昇格ＰＯ,0,アビスパ福岡,Ｖ・ファーレン長崎,1-0,レベスタ,15:35,17129.0,スカパー！／スカパー！プレミアムサービス
3745,2015,20151129,J2・J3入替,0,ＦＣ町田ゼルビア,大分トリニータ,2-1,町田,12:33,8629.0,スカパー！プレミアムサービス
3746,2015,20151202,明治安田チャンピオンシップ,0,ガンバ大阪,サンフレッチェ広島,2-3,万博,19:35,17844.0,スカパー！ＣＳ８００／Ｃｈ５８０／スカパー！４Ｋ　総合　Ｃｈ．５９６／ＴＢＳ
3747,2015,20151205,明治安田チャンピオンシップ,0,サンフレッチェ広島,ガンバ大阪,1-1,Ｅスタ,19:35,36609.0,スカパー！ＣＳ８００／Ｃｈ５８０／スカパー！４Ｋ　総合　Ｃｈ．５９６／ＮＨＫ総合
3748,2015,20151206,J1昇格ＰＯ,0,アビスパ福岡,セレッソ大阪,1-1,ヤンマー,15:37,29314.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
3749,2015,20151206,J2・J3入替,0,大分トリニータ,ＦＣ町田ゼルビア,0-1,大銀ド,12:34,14217.0,スカパー！プレミアムサービス
3750,2016,20160220,ＦＵＪＩ　ＸＥＲＯＸ　ＳＵＰＥＲ　ＣＵＰ,0,サンフレッチェ広島,ガンバ大阪,3-1,日産ス,13:35,33805.0,日本テレビ系全国ネットにて生中継
3751,2016,20160227,J1,１,ジュビロ磐田,名古屋グランパス,0-1,ヤマハ,14:03,14333.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ静岡／ＮＨＫ名古屋／ＮＨＫ岐阜／ＮＨＫ津
3752,2016,20160227,J1,１,サンフレッチェ広島,川崎フロンターレ,0-1,Ｅスタ,14:04,18120.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ総合
3753,2016,20160227,J1,１,サガン鳥栖,アビスパ福岡,2-1,ベアスタ,14:05,19762.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ佐賀／ＮＨＫ福岡
3754,2016,20160227,J1,１,柏レイソル,浦和レッズ,1-2,柏,15:03,13416.0,スカパー！／スカパー！プレミアムサービス
3755,2016,20160227,J1,１,湘南ベルマーレ,アルビレックス新潟,1-2,ＢＭＷス,15:03,14058.0,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ
3756,2016,20160227,J1,１,ヴィッセル神戸,ヴァンフォーレ甲府,0-2,ノエスタ,15:05,23862.0,スカパー！／スカパー！プレミアムサービス
3757,2016,20160227,J1,１,横浜Ｆ・マリノス,ベガルタ仙台,0-1,日産ス,18:35,24898.0,スカパー！／スカパー！プレミアムサービス
3758,2016,20160227,J1,１,ＦＣ東京,大宮アルディージャ,0-1,味スタ,19:04,25776.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１／ＴＯＫＹＯ　ＭＸ
3759,2016,20160228,J1,１,ガンバ大阪,鹿島アントラーズ,0-1,吹田Ｓ,14:09,32463.0,スカパー！／スカパー！プレミアムサービス／ＴＢＳ
3760,2016,20160228,J2,１,ツエーゲン金沢,Ｖ・ファーレン長崎,1-2,石川西部,13:03,4020.0,スカパー！／スカパー！プレミアムサービス
3761,2016,20160228,J2,１,東京ヴェルディ,北海道コンサドーレ札幌,1-0,味スタ,13:03,9272.0,スカパー！／スカパー！プレミアムサービス
3762,2016,20160228,J2,１,清水エスパルス,愛媛ＦＣ,0-0,アイスタ,13:04,15453.0,スカパー！／スカパー！プレミアムサービス／テレビ静岡
3763,2016,20160228,J2,１,レノファ山口ＦＣ,ファジアーノ岡山,1-1,維新公園,13:04,11308.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ山口／ＮＨＫ岡山
3764,2016,20160228,J2,１,ロアッソ熊本,松本山雅ＦＣ,1-0,うまスタ,13:05,8253.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ熊本／ＮＨＫ長野
3765,2016,20160228,J2,１,横浜ＦＣ,カマタマーレ讃岐,0-1,ニッパツ,14:03,9929.0,スカパー！／スカパー！プレミアムサービス
3766,2016,20160228,J2,１,ＦＣ町田ゼルビア,セレッソ大阪,0-1,町田,14:03,10112.0,スカパー！／スカパー！プレミアムサービス
3767,2016,20160228,J2,１,ザスパクサツ群馬,ＦＣ岐阜,4-0,正田スタ,14:04,8418.0,スカパー！／スカパー！プレミアムサービス／群馬テレビ
3768,2016,20160228,J2,１,ギラヴァンツ北九州,モンテディオ山形,1-0,本城,16:03,4647.0,スカパー！／スカパー！プレミアムサービス
3769,2016,20160228,J2,１,ジェフユナイテッド千葉,徳島ヴォルティス,2-1,フクアリ,16:03,12063.0,スカパー！／スカパー！プレミアムサービス
3770,2016,20160228,J2,１,京都サンガF.C.,水戸ホーリーホック,1-1,西京極,16:04,6983.0,スカパー！／スカパー！プレミアムサービス／ＫＢＳ京都（録）
3771,2016,20160228,サテライトリーグ,0,川崎フロンターレ,ベガルタ仙台,3-0,麻生Ｇ,13:59,366.0,なし
3772,2016,20160305,J1,２,川崎フロンターレ,湘南ベルマーレ,4-4,等々力,15:03,21871.0,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ
3773,2016,20160305,J1,２,鹿島アントラーズ,サガン鳥栖,1-0,カシマ,15:04,19696.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ水戸
3774,2016,20160305,J1,２,大宮アルディージャ,柏レイソル,2-0,ＮＡＣＫ,16:04,12696.0,スカパー！／スカパー！プレミアムサービス／テレ玉
3775,2016,20160305,J1,２,ヴィッセル神戸,アルビレックス新潟,6-3,ノエスタ,18:30,12487.0,スカパー！／スカパー！プレミアムサービス
3776,2016,20160305,J1,２,アビスパ福岡,横浜Ｆ・マリノス,1-1,レベスタ,19:05,16968.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
3777,2016,20160306,J1,２,ヴァンフォーレ甲府,ガンバ大阪,0-1,中銀スタ,13:05,14103.0,スカパー！／スカパー！プレミアムサービス
3778,2016,20160306,J1,２,浦和レッズ,ジュビロ磐田,1-2,埼玉,14:04,43826.0,スカパー！／スカパー！プレミアムサービス
3779,2016,20160306,J1,２,名古屋グランパス,サンフレッチェ広島,1-1,豊田ス,15:05,27061.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ名古屋／ＮＨＫ広島
3780,2016,20160306,J1,２,ベガルタ仙台,ＦＣ東京,1-2,ユアスタ,15:33,16918.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ仙台
3781,2016,20160306,J2,２,水戸ホーリーホック,セレッソ大阪,0-1,Ｋｓスタ,13:03,10420.0,スカパー！／スカパー！プレミアムサービス
3782,2016,20160306,J2,２,カマタマーレ讃岐,東京ヴェルディ,2-1,ピカスタ,13:03,2858.0,スカパー！／スカパー！プレミアムサービス
3783,2016,20160306,J2,２,ファジアーノ岡山,ジェフユナイテッド千葉,2-1,Ｃスタ,14:03,9288.0,スカパー！／スカパー！プレミアムサービス
3784,2016,20160306,J2,２,ザスパクサツ群馬,ツエーゲン金沢,2-1,正田スタ,14:04,3236.0,スカパー！／スカパー！プレミアムサービス／群馬テレビ
3785,2016,20160306,J2,２,愛媛ＦＣ,モンテディオ山形,1-1,ニンスタ,15:04,5084.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ松山
3786,2016,20160306,J2,２,ギラヴァンツ北九州,レノファ山口ＦＣ,0-1,本城,15:33,3812.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ北九州／ＮＨＫ福岡／ＮＨＫ山口
3787,2016,20160306,J2,２,Ｖ・ファーレン長崎,清水エスパルス,0-3,長崎県立,16:03,6286.0,スカパー！／スカパー！プレミアムサービス
3788,2016,20160306,J2,２,徳島ヴォルティス,ロアッソ熊本,0-1,鳴門大塚,16:04,4413.0,スカパー！／スカパー！プレミアムサービス
3789,2016,20160306,J2,２,ＦＣ岐阜,北海道コンサドーレ札幌,0-4,長良川,16:04,4898.0,スカパー！／スカパー！プレミアムサービス／岐阜放送
3790,2016,20160306,J2,２,ＦＣ町田ゼルビア,京都サンガF.C.,1-1,町田,17:03,3805.0,スカパー！／スカパー！プレミアムサービス
3791,2016,20160306,J2,２,横浜ＦＣ,松本山雅ＦＣ,0-2,ニッパツ,17:03,4669.0,スカパー！／スカパー！プレミアムサービス
3792,2016,20160306,サテライトリーグ,0,川崎フロンターレ,鹿島アントラーズ,5-2,麻生Ｇ,13:59,647.0,なし
3793,2016,20160307,サテライトリーグ,0,名古屋グランパス,サンフレッチェ広島,2-4,豊田ス,13:04,380.0,なし
3794,2016,20160311,J1,３,ＦＣ東京,ヴィッセル神戸,1-0,味スタ,19:04,11488.0,スカパー！／スカパー！プレミアムサービス
3795,2016,20160311,J1,３,ガンバ大阪,大宮アルディージャ,2-1,吹田Ｓ,19:04,20535.0,スカパー！／スカパー！プレミアムサービス
3796,2016,20160312,J1,３,サンフレッチェ広島,湘南ベルマーレ,2-2,Ｅスタ,13:04,13460.0,スカパー！／スカパー！プレミアムサービス
3797,2016,20160312,J1,３,ベガルタ仙台,鹿島アントラーズ,1-0,ユアスタ,14:02,15826.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ総合
3798,2016,20160312,J1,３,浦和レッズ,アビスパ福岡,2-0,埼玉,14:04,27946.0,スカパー！／スカパー！プレミアムサービス
3799,2016,20160312,J1,３,アルビレックス新潟,横浜Ｆ・マリノス,1-2,デンカＳ,15:04,20771.0,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ／テレビ新潟
3800,2016,20160312,J1,３,サガン鳥栖,ヴァンフォーレ甲府,1-1,ベアスタ,16:04,8697.0,スカパー！／スカパー！プレミアムサービス
3801,2016,20160312,J1,３,柏レイソル,ジュビロ磐田,2-2,柏,18:30,10280.0,スカパー！／スカパー！プレミアムサービス
3802,2016,20160312,J1,３,川崎フロンターレ,名古屋グランパス,3-2,等々力,19:04,16513.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
3803,2016,20160312,J2,３,セレッソ大阪,ザスパクサツ群馬,1-0,金鳥スタ,16:05,13495.0,スカパー！／スカパー！プレミアムサービス
3804,2016,20160313,J2,３,ファジアーノ岡山,京都サンガF.C.,2-2,Ｃスタ,13:03,9098.0,スカパー！／スカパー！プレミアムサービス／テレビせとうち
3805,2016,20160313,J2,３,北海道コンサドーレ札幌,愛媛ＦＣ,1-1,札幌ド,13:03,20012.0,スカパー！／スカパー！プレミアムサービス／北海道文化放送
3806,2016,20160313,J2,３,徳島ヴォルティス,モンテディオ山形,2-2,鳴門大塚,13:04,4358.0,スカパー！／スカパー！プレミアムサービス
3807,2016,20160313,J2,３,清水エスパルス,松本山雅ＦＣ,0-0,アイスタ,13:04,13078.0,スカパー！／スカパー！プレミアムサービス／静岡放送
3808,2016,20160313,J2,３,ＦＣ岐阜,ギラヴァンツ北九州,1-0,長良川,14:04,3215.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ岐阜
3809,2016,20160313,J2,３,ジェフユナイテッド千葉,横浜ＦＣ,1-0,フクアリ,15:03,9419.0,スカパー！／スカパー！プレミアムサービス
3810,2016,20160313,J2,３,ロアッソ熊本,東京ヴェルディ,1-0,うまスタ,16:03,5902.0,スカパー！／スカパー！プレミアムサービス
3811,2016,20160313,J2,３,ツエーゲン金沢,水戸ホーリーホック,0-0,石川西部,16:03,2929.0,スカパー！／スカパー！プレミアムサービス
3812,2016,20160313,J2,３,カマタマーレ讃岐,Ｖ・ファーレン長崎,2-2,ピカスタ,16:04,2452.0,スカパー！／スカパー！プレミアムサービス
3813,2016,20160313,J2,３,レノファ山口ＦＣ,ＦＣ町田ゼルビア,0-2,維新公園,16:04,4711.0,スカパー！／スカパー！プレミアムサービス
3814,2016,20160313,J3,１,ＳＣ相模原,ＦＣ東京Ｕ−２３,1-0,ギオンス,13:00,7280.0,なし
3815,2016,20160313,J3,１,福島ユナイテッドＦＣ,ブラウブリッツ秋田,1-1,とうスタ,13:00,2136.0,なし
3816,2016,20160313,J3,１,栃木ＳＣ,ガイナーレ鳥取,0-0,栃木グ,13:03,5644.0,とちぎテレビ（録）
3817,2016,20160313,J3,１,鹿児島ユナイテッドＦＣ,カターレ富山,0-0,鴨池,13:35,4452.0,ＮＨＫ鹿児島
3818,2016,20160313,J3,１,セレッソ大阪Ｕ−２３,いわてグルージャ盛岡,2-0,金鳥スタ,14:00,1869.0,なし
3819,2016,20160313,J3,１,ガンバ大阪Ｕ−２３,Ｙ．Ｓ．Ｃ．Ｃ．横浜,0-0,吹田Ｓ,14:00,3359.0,なし
3820,2016,20160313,J3,１,大分トリニータ,ＡＣ長野パルセイロ,1-0,大銀ド,14:05,9189.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ大分
3821,2016,20160313,J3,１,ＦＣ琉球,藤枝ＭＹＦＣ,1-0,沖縄県陸,16:00,1311.0,なし
3822,2016,20160313,サテライトリーグ,0,ベガルタ仙台,鹿島アントラーズ,3-0,泉サ,14:00,500.0,なし
3823,2016,20160319,J1,４,横浜Ｆ・マリノス,サガン鳥栖,2-1,ニッパツ,13:03,10436.0,スカパー！／スカパー！プレミアムサービス／ＢＳ－ＴＢＳ
3824,2016,20160319,J1,４,アルビレックス新潟,柏レイソル,2-2,デンカＳ,14:03,14627.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ新潟
3825,2016,20160319,J1,４,名古屋グランパス,ベガルタ仙台,2-1,パロ瑞穂,14:04,9232.0,スカパー！／スカパー！プレミアムサービス
3826,2016,20160319,J1,４,ヴァンフォーレ甲府,川崎フロンターレ,0-4,中銀スタ,14:04,9567.0,スカパー！／スカパー！プレミアムサービス／山梨放送
3827,2016,20160319,J1,４,鹿島アントラーズ,ＦＣ東京,2-0,カシマ,15:04,15996.0,スカパー！／スカパー！プレミアムサービス
3828,2016,20160319,J1,４,ヴィッセル神戸,ガンバ大阪,2-1,ノエスタ,16:05,16026.0,スカパー！／スカパー！プレミアムサービス
3829,2016,20160319,J1,４,ジュビロ磐田,アビスパ福岡,2-2,ヤマハ,19:04,11002.0,スカパー！／スカパー！プレミアムサービス／ＮＨＫ　ＢＳ１
3830,2016,20160319,J3,２,鹿児島ユナイテッドＦＣ,大分トリニータ,0-1,鴨池,13:05,3920.0,スカパー！／スカパー！プレミアムサービス／南日本放送
3831,2016,20160320,J1,４,大宮アルディージャ,サンフレッチェ広島,1-5,ＮＡＣＫ,16:04,13452.0,スカパー！／スカパー！プレミアムサービス／テレ玉
3832,2016,20160320,J1,４,湘南ベルマーレ,浦和レッズ,0-2,ＢＭＷス,16:04,14419.0,スカパー！／スカパー！プレミアムサービス
3833,2016,20160320,J2,４,水戸ホーリーホック,ファジアーノ岡山,2-3,Ｋｓスタ,13:03,5193.0,スカパー！／スカパー！プレミアムサービス
3834,2016,20160320,J2,４,横浜ＦＣ,レノファ山口ＦＣ,2-0,ニッパツ,13:03,3122.0,スカパー！／スカパー！プレミアムサービス
3835,2016,20160320,J2,４,東京ヴェルディ,徳島ヴォルティス,1-0,味スタ,13:03,3813.0,スカパー！／スカパー！プレミアムサービス
3836,2016,20160320,J2,４,モンテディオ山形,セレッソ大阪,0-1,ＮＤスタ,13:04,12603.0,スカパー！／スカパー！プレミアムサービス
3837,2016,20160320,J2,４,清水エスパルス,北海道コンサドーレ札幌,0-2,アイスタ,13:04,12624.0,スカパー！／スカパー！プレミアムサービス
3838,2016,20160320,J2,４,松本山雅ＦＣ,ジェフユナイテッド千葉,0-1,松本,14:03,17284.0,スカパー！／スカパー！プレミアムサービス／信越放送
3839,2016,20160320,J2,４,ザスパクサツ群馬,カマタマーレ讃岐,1-2,正田スタ,14:04,3195.0,スカパー！／スカパー！プレミアムサービス
3840,2016,20160320,J2,４,ギラヴァンツ北九州,ロアッソ熊本,1-1,本城,16:03,3951.0,スカパー！／スカパー！プレミアムサービス
3841,2016,20160320,J2,４,ＦＣ町田ゼルビア,ツエーゲン金沢,2-1,町田,16:03,4013.0,スカパー！／スカパー！プレミアムサービス
