,年月日,H_team,proba_0,proba_1,proba_2,pred
0,20190721,ファジアーノ岡山,0.2440057396888733,0.3548864126205444,0.4011078774929046,0
0,20190727,アルビレックス新潟,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190727,愛媛ＦＣ,0.2508665323257446,0.351665735244751,0.3974677324295044,0
0,20190727,アビスパ福岡,0.2265421897172927,0.2956273555755615,0.4778304100036621,0
0,20190727,鹿児島ユナイテッドＦＣ,0.2784281075000763,0.3233166635036468,0.3982551693916321,0
0,20190727,ＳＣ相模原,0.297972023487091,0.3974673151969909,0.3045606613159179,1
0,20190727,ジェフユナイテッド千葉,0.2508665323257446,0.351665735244751,0.3974677324295044,0
0,20190727,栃木ＳＣ,0.2265421897172927,0.2956273555755615,0.4778304100036621,0
0,20190727,ヴァンフォーレ甲府,0.2500803172588348,0.4343348741531372,0.3155848383903503,1
0,20190727,京都サンガF.C.,0.2777620553970337,0.4328368604183197,0.2894010543823242,1
0,20190727,ガイナーレ鳥取,0.2611528038978576,0.3407926559448242,0.3980545401573181,0
0,20190727,大宮アルディージャ,0.2700484693050384,0.437459647655487,0.2924919128417969,1
0,20190727,モンテディオ山形,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190727,ギラヴァンツ北九州,0.2637452781200409,0.4264204502105713,0.3098342716693878,1
0,20190727,ブラウブリッツ秋田,0.2568258643150329,0.4002119898796081,0.3429621160030365,1
0,20190727,カマタマーレ讃岐,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190727,ザスパクサツ群馬,0.2596801221370697,0.4346921741962433,0.305627703666687,1
0,20190727,川崎フロンターレ,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190727,東京ヴェルディ,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190727,藤枝ＭＹＦＣ,0.2700484693050384,0.437459647655487,0.2924919128417969,1
0,20190728,Ｙ．Ｓ．Ｃ．Ｃ．横浜,0.2574907541275024,0.3485561013221741,0.3939530849456787,0
0,20190728,ガンバ大阪Ｕ−２３,0.2636309266090393,0.4413056671619415,0.2950634062290191,1
0,20190731,ツエーゲン金沢,0.2679206728935241,0.3890742361545563,0.3430050611495971,1
0,20190731,浦和レッズ,0.2407772690057754,0.3501908481121063,0.409031867980957,0
0,20190731,水戸ホーリーホック,0.2500803172588348,0.4343348741531372,0.3155848383903503,1
0,20190731,サンフレッチェ広島,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190731,ファジアーノ岡山,0.2611528038978576,0.3407926559448242,0.3980545401573181,0
0,20190731,横浜ＦＣ,0.2562828063964844,0.4307425618171692,0.3129746913909912,1
0,20190731,ＦＣ町田ゼルビア,0.2862871885299682,0.3197952508926391,0.3939175307750702,0
0,20190731,栃木ＳＣ,0.2475769966840744,0.3470544517040252,0.4053684771060943,0
0,20190731,徳島ヴォルティス,0.2777620553970337,0.4328368604183197,0.2894010543823242,1
0,20190731,ＦＣ岐阜,0.2265421897172927,0.2956273555755615,0.4778304100036621,0
0,20190731,Ｖ・ファーレン長崎,0.2628470957279205,0.4417754113674164,0.2953774929046631,1
0,20190731,モンテディオ山形,0.233178824186325,0.5142630934715271,0.2525581121444702,1
0,20190731,ＦＣ琉球,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190802,ヴィッセル神戸,0.2737110257148742,0.3663736283779144,0.3599153757095337,0
0,20190803,横浜Ｆ・マリノス,0.2590367496013641,0.4498902261257171,0.2910729646682739,1
0,20190803,カターレ富山,0.2597777545452118,0.3628969192504883,0.3773252665996551,0
0,20190803,セレッソ大阪Ｕ−２３,0.297972023487091,0.3974673151969909,0.3045606613159179,1
0,20190803,ベガルタ仙台,0.2570538818836212,0.4302959740161896,0.312650203704834,1
0,20190803,湘南ベルマーレ,0.2475769966840744,0.3470544517040252,0.4053684771060943,0
0,20190803,ＦＣ東京,0.2596801221370697,0.4346921741962433,0.305627703666687,1
0,20190803,サンフレッチェ広島,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190804,浦和レッズ,0.275052011013031,0.3589304983615875,0.3660174906253814,0
0,20190804,ツエーゲン金沢,0.2883560955524444,0.449345588684082,0.2622983157634735,1
0,20190804,アビスパ福岡,0.2176616936922073,0.3051190376281738,0.4772192537784576,0
0,20190804,ヴァンフォーレ甲府,0.2777620553970337,0.4328368604183197,0.2894010543823242,1
0,20190804,京都サンガF.C.,0.2700484693050384,0.437459647655487,0.2924919128417969,1
0,20190804,Ｖ・ファーレン長崎,0.2360330373048782,0.4535950422286987,0.3103719353675842,1
0,20190804,川崎フロンターレ,0.2661986052989959,0.4834278225898742,0.2503736019134521,1
0,20190804,アルビレックス新潟,0.2755964398384094,0.3849948346614837,0.3394086956977844,1
0,20190804,サガン鳥栖,0.2411718070507049,0.3147183656692505,0.4441097974777221,0
0,20190804,柏レイソル,0.2273645550012588,0.5181623697280884,0.2544730603694916,1
0,20190804,愛媛ＦＣ,0.2508665323257446,0.351665735244751,0.3974677324295044,0
0,20190804,レノファ山口ＦＣ,0.2475769966840744,0.3470544517040252,0.4053684771060943,0
0,20190804,大宮アルディージャ,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190804,ヴァンラーレ八戸,0.2475769966840744,0.3470544517040252,0.4053684771060943,0
0,20190804,いわてグルージャ盛岡,0.2434009313583374,0.4074415862560272,0.3491575419902801,1
0,20190804,アスルクラロ沼津,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190804,ＡＣ長野パルセイロ,0.2198180854320526,0.2981974184513092,0.4819844663143158,0
0,20190804,ＦＣ東京Ｕ−２３,0.2611528038978576,0.3407926559448242,0.3980545401573181,0
0,20190804,ザスパクサツ群馬,0.2401858121156692,0.5095639228820801,0.2502503097057342,1
0,20190804,ロアッソ熊本,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190804,鹿児島ユナイテッドＦＣ,0.2501119375228882,0.391103595495224,0.3587844371795654,2
0,20190810,ガンバ大阪,0.2611528038978576,0.3407926559448242,0.3980545401573181,0
0,20190810,大分トリニータ,0.2526595592498779,0.4388144016265869,0.3085260093212127,1
0,20190810,名古屋グランパス,0.2537384033203125,0.344212532043457,0.4020490646362304,0
0,20190810,ＦＣ東京,0.3053938746452331,0.4073673486709595,0.2872387766838074,1
0,20190810,京都サンガF.C.,0.2401858121156692,0.5095639228820801,0.2502503097057342,1
0,20190810,鹿島アントラーズ,0.2562828063964844,0.4307425618171692,0.3129746913909912,1
0,20190810,清水エスパルス,0.2518889605998993,0.3811708092689514,0.3669402599334717,0
0,20190810,北海道コンサドーレ札幌,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190810,ジェフユナイテッド千葉,0.2487342208623886,0.3889492154121399,0.3623165190219879,2
0,20190810,横浜ＦＣ,0.2562828063964844,0.4307425618171692,0.3129746913909912,1
0,20190810,ＳＣ相模原,0.2500803172588348,0.4343348741531372,0.3155848383903503,1
0,20190810,カマタマーレ讃岐,0.2475769966840744,0.3470544517040252,0.4053684771060943,0
0,20190810,柏レイソル,0.2273645550012588,0.5181623697280884,0.2544730603694916,1
0,20190810,ガイナーレ鳥取,0.2526595592498779,0.4388144016265869,0.3085260093212127,1
0,20190810,ギラヴァンツ北九州,0.2570538818836212,0.4302959740161896,0.312650203704834,1
0,20190810,ＦＣ琉球,0.2537384033203125,0.344212532043457,0.4020490646362304,0
0,20190810,ロアッソ熊本,0.2700484693050384,0.437459647655487,0.2924919128417969,1
0,20190810,徳島ヴォルティス,0.2537384033203125,0.344212532043457,0.4020490646362304,0
0,20190810,福島ユナイテッドＦＣ,0.2468249350786209,0.347401350736618,0.4057736694812774,0
0,20190810,ＦＣ町田ゼルビア,0.2265421897172927,0.2956273555755615,0.4778304100036621,0
0,20190810,ファジアーノ岡山,0.228337675333023,0.3674660623073578,0.4041962921619415,0
0,20190811,モンテディオ山形,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190811,ジュビロ磐田,0.2592680752277374,0.3774110376834869,0.3633208870887756,0
0,20190811,東京ヴェルディ,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190811,セレッソ大阪,0.2777620553970337,0.4328368604183197,0.2894010543823242,1
0,20190811,アスルクラロ沼津,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190811,ＡＣ長野パルセイロ,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190811,ブラウブリッツ秋田,0.2494928389787674,0.4041609466075897,0.3463461697101593,1
0,20190811,ＦＣ岐阜,0.2637780010700226,0.3839760422706604,0.3522458970546722,2
0,20190817,ＦＣ東京,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190817,Ｖ・ファーレン長崎,0.2515376508235931,0.3465111553668976,0.4019511640071869,0
0,20190817,ベガルタ仙台,0.2537384033203125,0.344212532043457,0.4020490646362304,0
0,20190817,湘南ベルマーレ,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190817,横浜Ｆ・マリノス,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190817,ヴィッセル神戸,0.2487342208623886,0.3889492154121399,0.3623165190219879,2
0,20190817,ヴァンフォーレ甲府,0.2675703465938568,0.440157413482666,0.2922722399234772,1
0,20190817,清水エスパルス,0.2537384033203125,0.344212532043457,0.4020490646362304,0
0,20190817,栃木ＳＣ,0.2530487477779388,0.3956959247589111,0.3512552678585052,1
0,20190817,ツエーゲン金沢,0.2777620553970337,0.4328368604183197,0.2894010543823242,1
0,20190817,アルビレックス新潟,0.2500803172588348,0.4343348741531372,0.3155848383903503,1
0,20190817,鹿児島ユナイテッドＦＣ,0.2487342208623886,0.3889492154121399,0.3623165190219879,2
0,20190817,アビスパ福岡,0.2475769966840744,0.3470544517040252,0.4053684771060943,0
0,20190817,ＦＣ琉球,0.2508665323257446,0.351665735244751,0.3974677324295044,0
0,20190817,水戸ホーリーホック,0.2526595592498779,0.4388144016265869,0.3085260093212127,1
0,20190817,大分トリニータ,0.2440057396888733,0.3548864126205444,0.4011078774929046,0
0,20190818,松本山雅ＦＣ,0.2508665323257446,0.351665735244751,0.3974677324295044,0
0,20190818,大宮アルディージャ,0.196148470044136,0.6112489104270935,0.1926026344299316,1
0,20190818,東京ヴェルディ,0.2142439037561416,0.3003279864788055,0.4854281544685364,0
0,20190818,いわてグルージャ盛岡,0.2526595592498779,0.4388144016265869,0.3085260093212127,1
0,20190818,ガンバ大阪,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190823,鹿島アントラーズ,0.2197544276714325,0.5244536995887756,0.2557918727397918,1
0,20190823,浦和レッズ,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190823,サガン鳥栖,0.2592680752277374,0.3774110376834869,0.3633208870887756,0
0,20190824,横浜ＦＣ,0.2564730644226074,0.4657385945320129,0.2777883112430572,1
0,20190824,サンフレッチェ広島,0.2777620553970337,0.4328368604183197,0.2894010543823242,1
0,20190824,名古屋グランパス,0.24624964594841,0.3695291578769684,0.3842212259769439,0
0,20190824,ベガルタ仙台,0.2494928389787674,0.4041609466075897,0.3463461697101593,1
0,20190824,川崎フロンターレ,0.1973781585693359,0.6150810122489929,0.1875408440828323,1
0,20190824,水戸ホーリーホック,0.2841273248195648,0.4198395609855652,0.2960330545902252,1
0,20190824,北海道コンサドーレ札幌,0.2518889605998993,0.3811708092689514,0.3669402599334717,0
0,20190824,ジェフユナイテッド千葉,0.2176616936922073,0.3051190376281738,0.4772192537784576,0
0,20190824,徳島ヴォルティス,0.266171395778656,0.4455583095550537,0.2882702648639679,1
0,20190824,京都サンガF.C.,0.2054343223571777,0.6051849126815796,0.1893807798624038,1
0,20190824,モンテディオ山形,0.266171395778656,0.4455583095550537,0.2882702648639679,1
0,20190824,アルビレックス新潟,0.2661381065845489,0.3472982347011566,0.386563628911972,0
0,20190824,ジュビロ磐田,0.2611528038978576,0.3407926559448242,0.3980545401573181,0
0,20190824,レノファ山口ＦＣ,0.2569723129272461,0.3798618018627167,0.3631658554077148,0
0,20190825,ＦＣ岐阜,0.2198180854320526,0.2981974184513092,0.4819844663143158,0
0,20190825,愛媛ＦＣ,0.2265421897172927,0.2956273555755615,0.4778304100036621,0
0,20190825,ファジアーノ岡山,0.2730873823165893,0.4589865505695343,0.2679260671138763,1
0,20190830,ブラウブリッツ秋田,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190830,名古屋グランパス,0.2537384033203125,0.344212532043457,0.4020490646362304,0
0,20190831,サガン鳥栖,0.2518889605998993,0.3811708092689514,0.3669402599334717,0
0,20190831,ヴィッセル神戸,0.2611528038978576,0.3407926559448242,0.3980545401573181,0
0,20190831,ジュビロ磐田,0.2486880719661712,0.2777954041957855,0.4735165536403656,0
0,20190831,ヴァンフォーレ甲府,0.2568258643150329,0.4002119898796081,0.3429621160030365,1
0,20190831,松本山雅ＦＣ,0.2611528038978576,0.3407926559448242,0.3980545401573181,0
0,20190831,ツエーゲン金沢,0.2292516529560089,0.5224630832672119,0.2482852935791015,1
0,20190831,横浜Ｆ・マリノス,0.2590367496013641,0.4498902261257171,0.2910729646682739,1
0,20190831,Ｖ・ファーレン長崎,0.2562828063964844,0.4307425618171692,0.3129746913909912,1
0,20190831,柏レイソル,0.2401858121156692,0.5095639228820801,0.2502503097057342,1
0,20190831,アビスパ福岡,0.2496364861726761,0.3836121559143066,0.3667513728141784,0
0,20190831,モンテディオ山形,0.2712987959384918,0.3887456953525543,0.3399554789066314,1
0,20190831,徳島ヴォルティス,0.2644958794116974,0.3969099521636963,0.3385941982269287,1
0,20190831,いわてグルージャ盛岡,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190831,藤枝ＭＹＦＣ,0.249213621020317,0.460704356431961,0.2900820672512054,1
0,20190831,カターレ富山,0.297972023487091,0.3974673151969909,0.3045606613159179,1
0,20190831,ザスパクサツ群馬,0.249213621020317,0.460704356431961,0.2900820672512054,1
0,20190831,セレッソ大阪Ｕ−２３,0.2541061043739319,0.3440429270267486,0.401850938796997,0
0,20190831,ＦＣ琉球,0.2637780010700226,0.3839760422706604,0.3522458970546722,2
0,20190901,ＦＣ町田ゼルビア,0.2530487477779388,0.3956959247589111,0.3512552678585052,1
0,20190901,清水エスパルス,0.2176616936922073,0.3051190376281738,0.4772192537784576,0
0,20190901,湘南ベルマーレ,0.2570538818836212,0.4302959740161896,0.312650203704834,1
0,20190901,栃木ＳＣ,0.2176616936922073,0.3051190376281738,0.4772192537784576,0
0,20190901,Ｙ．Ｓ．Ｃ．Ｃ．横浜,0.2457576692104339,0.3842947483062744,0.369947612285614,0
0,20190901,レノファ山口ＦＣ,0.2487342208623886,0.3889492154121399,0.3623165190219879,2
0,20190901,ヴァンラーレ八戸,0.2611528038978576,0.3407926559448242,0.3980545401573181,0
0,20190901,ガンバ大阪Ｕ−２３,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190901,セレッソ大阪,0.2644958794116974,0.3969099521636963,0.3385941982269287,1
0,20190907,ＦＣ琉球,0.2487342208623886,0.3889492154121399,0.3623165190219879,2
0,20190907,横浜ＦＣ,0.2596801221370697,0.4346921741962433,0.305627703666687,1
0,20190907,大宮アルディージャ,0.2401858121156692,0.5095639228820801,0.2502503097057342,1
0,20190907,柏レイソル,0.2777620553970337,0.4328368604183197,0.2894010543823242,1
0,20190907,Ｖ・ファーレン長崎,0.2565405666828155,0.4455548822879791,0.2979045212268829,1
0,20190907,アルビレックス新潟,0.266171395778656,0.4455583095550537,0.2882702648639679,1
0,20190907,ガイナーレ鳥取,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190907,ＳＣ相模原,0.2176616936922073,0.3051190376281738,0.4772192537784576,0
0,20190907,藤枝ＭＹＦＣ,0.2700484693050384,0.437459647655487,0.2924919128417969,1
0,20190907,ＦＣ東京Ｕ−２３,0.2198180854320526,0.2981974184513092,0.4819844663143158,0
0,20190907,カマタマーレ讃岐,0.2494928389787674,0.4041609466075897,0.3463461697101593,1
0,20190907,ロアッソ熊本,0.2494928389787674,0.4041609466075897,0.3463461697101593,1
0,20190907,ＦＣ岐阜,0.2592680752277374,0.3774110376834869,0.3633208870887756,0
0,20190908,東京ヴェルディ,0.2461813688278198,0.4120959043502807,0.341722697019577,1
0,20190908,ファジアーノ岡山,0.2508665323257446,0.351665735244751,0.3974677324295044,0
0,20190908,水戸ホーリーホック,0.2562828063964844,0.4307425618171692,0.3129746913909912,1
0,20190908,Ｙ．Ｓ．Ｃ．Ｃ．横浜,0.2508665323257446,0.351665735244751,0.3974677324295044,0
0,20190908,ＡＣ長野パルセイロ,0.2596801221370697,0.4346921741962433,0.305627703666687,1
0,20190908,愛媛ＦＣ,0.2440057396888733,0.3548864126205444,0.4011078774929046,0
0,20190908,アスルクラロ沼津,0.2679206728935241,0.3890742361545563,0.3430050611495971,1
0,20190913,清水エスパルス,0.2176616936922073,0.3051190376281738,0.4772192537784576,0
0,20190913,浦和レッズ,0.2142439037561416,0.3003279864788055,0.4854281544685364,0
0,20190914,大分トリニータ,0.2596801221370697,0.4346921741962433,0.305627703666687,1
0,20190914,川崎フロンターレ,0.2013725191354751,0.6072765588760376,0.1913509517908096,1
0,20190914,ヴィッセル神戸,0.2570538818836212,0.4302959740161896,0.312650203704834,1
0,20190914,鹿島アントラーズ,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190914,ガンバ大阪,0.2605175375938415,0.4524620175361633,0.2870203554630279,1
0,20190914,ツエーゲン金沢,0.2636309266090393,0.4413056671619415,0.2950634062290191,1
0,20190914,横浜Ｆ・マリノス,0.2500803172588348,0.4343348741531372,0.3155848383903503,1
0,20190914,北海道コンサドーレ札幌,0.3199106752872467,0.4294213950634002,0.2506678998470306,1
0,20190914,アルビレックス新潟,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190914,ＦＣ東京Ｕ−２３,0.2198180854320526,0.2981974184513092,0.4819844663143158,0
0,20190914,ヴァンフォーレ甲府,0.2592680752277374,0.3774110376834869,0.3633208870887756,0
0,20190914,京都サンガF.C.,0.2628470957279205,0.4417754113674164,0.2953774929046631,1
0,20190914,レノファ山口ＦＣ,0.2592680752277374,0.3774110376834869,0.3633208870887756,0
0,20190914,徳島ヴォルティス,0.2942217290401459,0.3657425940036773,0.3400357365608215,2
0,20190914,ファジアーノ岡山,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190914,栃木ＳＣ,0.2494928389787674,0.4041609466075897,0.3463461697101593,1
0,20190914,ジェフユナイテッド千葉,0.2176616936922073,0.3051190376281738,0.4772192537784576,0
0,20190915,カターレ富山,0.2500803172588348,0.4343348741531372,0.3155848383903503,1
0,20190915,横浜ＦＣ,0.2500803172588348,0.4343348741531372,0.3155848383903503,1
0,20190915,鹿児島ユナイテッドＦＣ,0.2198180854320526,0.2981974184513092,0.4819844663143158,0
0,20190915,ヴァンラーレ八戸,0.2611528038978576,0.3407926559448242,0.3980545401573181,0
0,20190915,ガイナーレ鳥取,0.2568258643150329,0.4002119898796081,0.3429621160030365,1
0,20190915,福島ユナイテッドＦＣ,0.2198180854320526,0.2981974184513092,0.4819844663143158,0
0,20190915,ブラウブリッツ秋田,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190915,ＡＣ長野パルセイロ,0.2537384033203125,0.344212532043457,0.4020490646362304,0
0,20190915,ガンバ大阪Ｕ−２３,0.2972286939620971,0.4121560156345367,0.2906153202056885,1
0,20190915,アスルクラロ沼津,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190921,アビスパ福岡,0.2475769966840744,0.3470544517040252,0.4053684771060943,0
0,20190921,Ｖ・ファーレン長崎,0.2556482851505279,0.3583688139915466,0.3859829008579254,0
0,20190921,ヴァンフォーレ甲府,0.2596801221370697,0.4346921741962433,0.305627703666687,1
0,20190921,ツエーゲン金沢,0.266171395778656,0.4455583095550537,0.2882702648639679,1
0,20190922,柏レイソル,0.233178824186325,0.5142630934715271,0.2525581121444702,1
0,20190922,水戸ホーリーホック,0.2209569215774536,0.5224595665931702,0.2565834522247314,1
0,20190922,ジェフユナイテッド千葉,0.2475769966840744,0.3470544517040252,0.4053684771060943,0
0,20190922,ＦＣ町田ゼルビア,0.2114526629447937,0.307540625333786,0.4810067117214203,0
0,20190922,栃木ＳＣ,0.2518889605998993,0.3811708092689514,0.3669402599334717,0
0,20190922,大宮アルディージャ,0.266171395778656,0.4455583095550537,0.2882702648639679,1
0,20190923,ＦＣ琉球,0.2142439037561416,0.3003279864788055,0.4854281544685364,0
0,20190928,アルビレックス新潟,0.2508665323257446,0.351665735244751,0.3974677324295044,0
0,20190928,サガン鳥栖,0.2522548735141754,0.380984365940094,0.366760790348053,0
0,20190928,セレッソ大阪,0.2777620553970337,0.4328368604183197,0.2894010543823242,1
0,20190928,鹿島アントラーズ,0.297972023487091,0.3974673151969909,0.3045606613159179,1
0,20190928,川崎フロンターレ,0.266171395778656,0.4455583095550537,0.2882702648639679,1
0,20190928,大分トリニータ,0.2777620553970337,0.4328368604183197,0.2894010543823242,1
0,20190928,ベガルタ仙台,0.2341449409723281,0.3176326751708984,0.4482223093509674,0
0,20190928,大宮アルディージャ,0.2570538818836212,0.4302959740161896,0.312650203704834,1
0,20190928,鹿児島ユナイテッドＦＣ,0.2179186344146728,0.3001985549926758,0.4818828105926513,0
0,20190928,柏レイソル,0.2401858121156692,0.5095639228820801,0.2502503097057342,1
0,20190928,愛媛ＦＣ,0.2596801221370697,0.4346921741962433,0.305627703666687,1
0,20190928,レノファ山口ＦＣ,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190928,徳島ヴォルティス,0.2644958794116974,0.3969099521636963,0.3385941982269287,1
0,20190928,藤枝ＭＹＦＣ,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190928,ザスパクサツ群馬,0.2777620553970337,0.4328368604183197,0.2894010543823242,1
0,20190928,サンフレッチェ広島,0.297972023487091,0.3974673151969909,0.3045606613159179,1
0,20190929,松本山雅ＦＣ,0.2198180854320526,0.2981974184513092,0.4819844663143158,0
0,20190929,ＦＣ町田ゼルビア,0.2518889605998993,0.3811708092689514,0.3669402599334717,0
0,20190929,ＦＣ岐阜,0.2176616936922073,0.3051190376281738,0.4772192537784576,0
0,20190929,ファジアーノ岡山,0.2590367496013641,0.4498902261257171,0.2910729646682739,1
0,20190929,ヴァンラーレ八戸,0.2777620553970337,0.4328368604183197,0.2894010543823242,1
0,20190929,湘南ベルマーレ,0.2596801221370697,0.4346921741962433,0.305627703666687,1
0,20190929,ＳＣ相模原,0.2486880719661712,0.2777954041957855,0.4735165536403656,0
0,20190929,モンテディオ山形,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190929,カマタマーレ讃岐,0.2198180854320526,0.2981974184513092,0.4819844663143158,0
0,20190929,ブラウブリッツ秋田,0.2972286939620971,0.4121560156345367,0.2906153202056885,1
0,20190929,カターレ富山,0.2709621489048004,0.4222405850887298,0.3067972064018249,1
0,20190929,セレッソ大阪Ｕ−２３,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20190929,福島ユナイテッドＦＣ,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20191004,ガンバ大阪,0.2508665323257446,0.351665735244751,0.3974677324295044,0
0,20191005,名古屋グランパス,0.2537384033203125,0.344212532043457,0.4020490646362304,0
0,20191005,サガン鳥栖,0.2135643362998962,0.3005877137184143,0.4858479499816894,0
0,20191005,ベガルタ仙台,0.2526595592498779,0.4388144016265869,0.3085260093212127,1
0,20191005,ジュビロ磐田,0.2198180854320526,0.2981974184513092,0.4819844663143158,0
0,20191005,サンフレッチェ広島,0.2704312205314636,0.4372302293777466,0.2923385202884674,1
0,20191005,アルビレックス新潟,0.2700484693050384,0.437459647655487,0.2924919128417969,1
0,20191005,東京ヴェルディ,0.2475769966840744,0.3470544517040252,0.4053684771060943,0
0,20191005,アビスパ福岡,0.2596801221370697,0.4346921741962433,0.305627703666687,1
0,20191005,いわてグルージャ盛岡,0.2468249350786209,0.347401350736618,0.4057736694812774,0
0,20191005,Ｙ．Ｓ．Ｃ．Ｃ．横浜,0.2329684644937515,0.4023109376430511,0.3647205829620361,2
0,20191005,ザスパクサツ群馬,0.297972023487091,0.3974673151969909,0.3045606613159179,1
0,20191005,Ｖ・ファーレン長崎,0.266171395778656,0.4455583095550537,0.2882702648639679,1
0,20191006,セレッソ大阪,0.2487342208623886,0.3889492154121399,0.3623165190219879,2
0,20191006,ジェフユナイテッド千葉,0.2176616936922073,0.3051190376281738,0.4772192537784576,0
0,20191006,浦和レッズ,0.2434009313583374,0.4074415862560272,0.3491575419902801,1
0,20191006,京都サンガF.C.,0.2500803172588348,0.4343348741531372,0.3155848383903503,1
0,20191006,栃木ＳＣ,0.2176616936922073,0.3051190376281738,0.4772192537784576,0
0,20191006,水戸ホーリーホック,0.2394077330827713,0.4157989025115967,0.3447933197021484,1
0,20191006,ツエーゲン金沢,0.2556482851505279,0.3583688139915466,0.3859829008579254,0
0,20191006,ＦＣ岐阜,0.2457576692104339,0.3842947483062744,0.369947612285614,0
0,20191006,湘南ベルマーレ,0.2114526629447937,0.307540625333786,0.4810067117214203,0
0,20191006,カマタマーレ讃岐,0.2569723129272461,0.3798618018627167,0.3631658554077148,0
0,20191006,ＳＣ相模原,0.2508665323257446,0.351665735244751,0.3974677324295044,0
0,20191006,ギラヴァンツ北九州,0.2636309266090393,0.4413056671619415,0.2950634062290191,1
0,20191006,ＦＣ東京Ｕ−２３,0.2265421897172927,0.2956273555755615,0.4778304100036621,0
0,20191006,ガンバ大阪Ｕ−２３,0.2537384033203125,0.344212532043457,0.4020490646362304,0
0,20191006,ＡＣ長野パルセイロ,0.2537384033203125,0.344212532043457,0.4020490646362304,0
0,20191006,横浜ＦＣ,0.2592680752277374,0.3774110376834869,0.3633208870887756,0
0,20191012,Ｖ・ファーレン長崎,0.266171395778656,0.4455583095550537,0.2882702648639679,1
0,20191012,レノファ山口ＦＣ,0.228337675333023,0.3674660623073578,0.4041962921619415,0
0,20191012,ＦＣ琉球,0.2592680752277374,0.3774110376834869,0.3633208870887756,0
0,20191012,ブラウブリッツ秋田,0.2468249350786209,0.347401350736618,0.4057736694812774,0
0,20191013,カターレ富山,0.263368546962738,0.4266386330127716,0.3099927902221679,1
0,20191013,アスルクラロ沼津,0.2562828063964844,0.4307425618171692,0.3129746913909912,1
0,20191013,ガイナーレ鳥取,0.2468249350786209,0.347401350736618,0.4057736694812774,0
0,20191013,セレッソ大阪Ｕ−２３,0.2501119375228882,0.391103595495224,0.3587844371795654,2
0,20191013,ＦＣ町田ゼルビア,0.2596801221370697,0.4346921741962433,0.305627703666687,1
0,20191013,ヴァンフォーレ甲府,0.2273645550012588,0.5181623697280884,0.2544730603694916,1
0,20191013,愛媛ＦＣ,0.2508665323257446,0.351665735244751,0.3974677324295044,0
0,20191013,徳島ヴォルティス,0.2615356147289276,0.3924677073955536,0.3459967076778412,1
0,20191013,藤枝ＭＹＦＣ,0.2777620553970337,0.4328368604183197,0.2894010543823242,1
0,20191013,ギラヴァンツ北九州,0.2228061705827713,0.5268322229385376,0.2503615915775299,1
0,20191014,モンテディオ山形,0.2013725191354751,0.6072765588760376,0.1913509517908096,1
0,20191014,柏レイソル,0.2777620553970337,0.4328368604183197,0.2894010543823242,1
0,20191014,ヴァンラーレ八戸,0.2700484693050384,0.437459647655487,0.2924919128417969,1
0,20191015,横浜ＦＣ,0.2777620553970337,0.4328368604183197,0.2894010543823242,1
0,20191018,北海道コンサドーレ札幌,0.251629889011383,0.3541642129421234,0.3942058682441711,0
0,20191018,松本山雅ＦＣ,0.2265421897172927,0.2956273555755615,0.4778304100036621,0
