,年月日,H_team,proba_0_m1,proba_1_m1,proba_2_m1,pred_m1,proba_0_m2,proba_1_m2,pred_m2,pred_m3,pred_m4,pred_m5,pred_m6,pred_m7,pred_m8,y_H_result
0,20140802,アルビレックス新潟,0.422354662165922,0.0573771334026511,0.5202682044314269,2.0,0.7568299153714804,0.2431700846285196,0.0,-0.7960135980997939,0.9650964643317366,0.0,0.0,1.0,0.0,1.0
0,20140802,浦和レッズ,0.0970530408341855,0.5766968927504625,0.326250066415352,1.0,0.7414529659049585,0.2585470340950416,0.0,0.2541148383117582,1.157989960889978,0.0,1.0,1.0,0.0,0.0
0,20140802,サガン鳥栖,0.5041414718001931,0.0467297259001521,0.4491288022996548,0.0,0.6413682964456561,0.3586317035543438,0.0,-0.9398790916698428,1.2587330580710443,0.0,1.0,1.0,0.0,1.0
0,20140802,Ｙ．Ｓ．Ｃ．Ｃ．横浜,0.2284125014202583,0.2366290879799397,0.5349584105998019,2.0,0.6592736057562544,0.3407263942437456,0.0,-0.2518343451041517,-0.8774343292004403,0.0,1.0,1.0,0.0,0.0
0,20140802,ベガルタ仙台,0.3648413836115335,0.0374059616325302,0.5977526547559362,2.0,0.7568299153714804,0.2431700846285196,0.0,-0.9575736973896036,0.5706031777009741,0.0,0.0,2.0,0.0,0.0
0,20140803,ロアッソ熊本,0.2881219495698418,0.22640088423209,0.4854771661980681,2.0,0.6498814931206313,0.3501185068793688,0.0,-0.6205195327071887,0.2733620758350525,0.0,1.0,1.0,0.0,2.0
0,20140803,Ｖ・ファーレン長崎,0.3058820084540388,0.225871585181006,0.4682464063649552,2.0,0.7332521600643194,0.2667478399356805,0.0,-0.6938696166522701,0.4562030932214327,0.0,0.0,1.0,0.0,2.0
0,20140803,ギラヴァンツ北九州,0.2016180139800613,0.3040314021057413,0.4943505839141973,2.0,0.6157865952106343,0.3842134047893656,0.0,0.055073822441394,0.9978927352338188,0.0,1.0,1.0,0.0,1.0
0,20140803,栃木ＳＣ,0.2949997840682163,0.3965486331226576,0.308451582809126,1.0,0.7269991335983275,0.2730008664016725,0.0,0.1977536692218947,0.7925691684505409,0.0,0.0,1.0,0.0,2.0
0,20140803,横浜ＦＣ,0.4099182939427155,0.1269257689156345,0.46315593714165,2.0,0.7269991335983275,0.2730008664016725,0.0,-0.6061603683180579,0.7649021078560452,0.0,1.0,1.0,0.0,1.0
0,20140803,愛媛ＦＣ,0.2748741760521143,0.1800814916079146,0.5450443323399711,2.0,0.6615641798014239,0.3384358201985761,0.0,-0.991611538902492,0.4838277992414248,0.0,1.0,1.0,0.0,0.0
0,20140803,ジュビロ磐田,0.5297147435131483,0.1450015987741836,0.3252836577126682,0.0,0.5688585816580728,0.4311414183419272,0.0,-0.1263325040311486,0.4743510038090335,0.0,1.0,1.0,0.0,0.0
0,20140803,モンテディオ山形,0.3152419810150642,0.3142604498686905,0.3704975691162452,2.0,0.5845019621575249,0.4154980378424751,0.0,0.2775862274897115,0.5628036228707742,0.0,1.0,1.0,0.0,1.0
0,20140803,ファジアーノ岡山,0.3702080062794011,0.1371386028154324,0.4926533909051665,2.0,0.7356824440283422,0.2643175559716578,0.0,-0.5853876608872614,1.2875720031417472,0.0,1.0,1.0,0.0,1.0
0,20140803,京都サンガF.C.,0.3485575622183341,0.1412234699654144,0.5102189678162514,2.0,0.7277598631675074,0.2722401368324926,0.0,-0.5337474621394142,0.5454984777853724,0.0,1.0,1.0,0.0,0.0
0,20140803,ガイナーレ鳥取,0.297270670051471,0.2605578804180773,0.4421714495304516,2.0,0.6969828191664276,0.3030171808335724,0.0,-0.5080110528869862,0.2153820284913763,0.0,1.0,1.0,0.0,1.0
0,20140803,藤枝ＭＹＦＣ,0.2060232567723908,0.5483342099793869,0.2456425332482222,1.0,0.6624469414421382,0.3375530585578617,0.0,0.0714933148196545,-0.8158502747338048,0.0,1.0,1.0,0.0,2.0
0,20140803,湘南ベルマーレ,0.3011624360427032,0.1444128171997626,0.5544247467575341,2.0,0.7234938101523674,0.2765061898476325,0.0,-1.267596527743399,1.579556276092319,0.0,1.0,1.0,0.0,0.0
0,20140803,いわてグルージャ盛岡,0.2224278671958231,0.0698045752023539,0.7077675576018229,2.0,0.6886284647619334,0.3113715352380666,0.0,-0.5063408338427039,0.3663393186880341,0.0,1.0,1.0,0.0,1.0
0,20140803,福島ユナイテッドＦＣ,0.4748309092256091,0.245522900252418,0.2796461905219726,0.0,0.6801549320000796,0.3198450679999204,0.0,-0.6858055064487348,-0.219501939590117,0.0,1.0,1.0,0.0,0.0
0,20140803,ブラウブリッツ秋田,0.4339058935529126,0.3364269697891053,0.2296671366579819,0.0,0.6637105937117819,0.3362894062882182,0.0,-0.2042954946642917,-0.3121901970490626,0.0,1.0,1.0,0.0,1.0
0,20140809,清水エスパルス,0.3800664591586805,0.1350374075079782,0.4848961333333413,2.0,0.7163963645955821,0.2836036354044179,0.0,0.1186405229030733,0.9995902671358864,0.0,1.0,1.0,0.0,1.0
0,20140809,ヴァンフォーレ甲府,0.2952645019209532,0.1214759525921336,0.5832595454869132,2.0,0.7697427972975959,0.230257202702404,0.0,-0.203888050844008,0.8762460153616018,0.0,0.0,1.0,0.0,0.0
0,20140809,大宮アルディージャ,0.0999693080090626,0.1252088040398702,0.7748218879510671,2.0,0.7168451095856343,0.2831548904143657,0.0,-0.063720390330114,-0.1058338539576198,0.0,1.0,2.0,0.0,2.0
0,20140809,ヴィッセル神戸,0.1898155337341074,0.34497577846343,0.4652086878024625,2.0,0.6772220649849419,0.3227779350150582,0.0,0.0071700474163545,0.6773532666968833,0.0,1.0,1.0,1.0,1.0
0,20140809,川崎フロンターレ,0.153966255070699,0.348572823515321,0.4974609214139799,2.0,0.750801406612065,0.249198593387935,0.0,1.6619599095638984,0.7700030551173711,0.0,1.0,1.0,0.0,1.0
0,20140809,横浜Ｆ・マリノス,0.6899937487858054,0.0636341475698861,0.2463721036443084,0.0,0.7703718465998451,0.2296281534001549,0.0,-0.4966486832939692,0.6356107570211122,0.0,1.0,1.0,0.0,0.0
0,20140809,名古屋グランパス,0.1048822470219365,0.121162480898246,0.7739552720798175,2.0,0.7849475632816693,0.2150524367183307,0.0,1.0203134396819151,0.0737206652128747,0.0,1.0,2.0,0.0,2.0
0,20140809,セレッソ大阪,0.2203171568853028,0.2499663043174314,0.5297165387972658,2.0,0.7718823083484542,0.2281176916515459,0.0,0.6544946794532456,0.031031394804728,0.0,0.0,2.0,0.0,0.0
0,20140810,ザスパクサツ群馬,0.4352260455634296,0.2213148390016506,0.3434591154349196,0.0,0.629485366951519,0.3705146330484809,0.0,-1.499002881101313,0.3188957251782369,0.0,1.0,1.0,0.0,2.0
0,20140810,ファジアーノ岡山,0.2321161380164154,0.3587927286023735,0.409091133381211,2.0,0.6911801223665974,0.3088198776334025,0.0,0.8594897227730343,-0.1473779206642405,0.0,1.0,1.0,1.0,0.0
0,20140810,北海道コンサドーレ札幌,0.4437800850329642,0.0646496503644309,0.4915702646026049,2.0,0.7084498632569567,0.2915501367430433,0.0,-0.9846511945638716,0.7316382000934709,0.0,1.0,1.0,0.0,2.0
0,20140810,大分トリニータ,0.4568767096801589,0.0579734442501633,0.4851498460696777,2.0,0.7672950140474205,0.2327049859525795,0.0,-0.7610520684966426,0.9798597271611698,0.0,1.0,1.0,0.0,1.0
0,20140810,カターレ富山,0.2732716019759859,0.3083765121803203,0.4183518858436937,2.0,0.6945789036162113,0.3054210963837886,0.0,-0.3415143704792026,-0.3136075376267229,0.0,0.0,2.0,0.0,0.0
0,20140810,松本山雅ＦＣ,0.3026304656210017,0.2250974288280185,0.4722721055509797,2.0,0.7469404617011836,0.2530595382988165,0.0,-0.7570848790970238,1.36008857473513,0.0,1.0,1.0,0.0,1.0
0,20140810,アビスパ福岡,0.3074703770826861,0.4728473881717452,0.2196822347455685,1.0,0.5965265333031068,0.4034734666968932,0.0,0.159831917396419,0.3801721971642848,0.0,0.0,1.0,0.0,1.0
0,20140810,カマタマーレ讃岐,0.2855625154285395,0.1967228818832654,0.5177146026881949,2.0,0.7030624634607404,0.2969375365392595,0.0,-0.555863341332527,-0.0399272333198723,0.0,0.0,2.0,0.0,0.0
0,20140810,ブラウブリッツ秋田,0.5199023909176984,0.2051147921521796,0.2749828169301219,0.0,0.6377310822941359,0.3622689177058641,0.0,-0.4071569665337533,-0.1464955543660835,0.0,1.0,1.0,0.0,0.0
0,20140810,ＦＣ岐阜,0.3786357194001321,0.1552736979452115,0.4660905826546564,2.0,0.6245315526902099,0.37546844730979,0.0,-0.7427255455759706,0.3559944505029477,0.0,1.0,1.0,0.0,1.0
0,20140810,ＦＣ町田ゼルビア,0.2006025083708587,0.1789704480487574,0.6204270435803837,2.0,0.7106459964092897,0.2893540035907103,0.0,-0.9085653820140324,0.8741721829658218,0.0,1.0,1.0,0.0,0.0
0,20140810,ＡＣ長野パルセイロ,0.1437907462318433,0.5033041380638891,0.3529051157042676,1.0,0.715291139878505,0.284708860121495,0.0,-0.2726036983605762,0.1003358704161598,0.0,1.0,1.0,0.0,2.0
0,20140810,ジェフユナイテッド千葉,0.4044898782386183,0.1259605706623477,0.469549551099034,2.0,0.6694396506445369,0.3305603493554631,0.0,-0.5384156767659006,0.819470837989428,0.0,1.0,1.0,0.0,0.0
0,20140810,福島ユナイテッドＦＣ,0.4549989603498088,0.1951699727797752,0.349831066870416,0.0,0.7037263647733528,0.2962736352266472,0.0,-0.5897109256294365,0.07690132351496,0.0,1.0,1.0,0.0,0.0
0,20140810,ＦＣ琉球,0.2353568444971286,0.4770139233679148,0.2876292321349565,1.0,0.6530735334980262,0.3469264665019737,0.0,0.0921381043261182,0.1958475823382173,0.0,1.0,1.0,0.0,0.0
0,20140810,ＳＣ相模原,0.3855708038364573,0.2145065356142879,0.3999226605492547,2.0,0.669797672714746,0.330202327285254,0.0,-0.4934751433608773,-0.4160673006903153,0.0,1.0,1.0,0.0,0.0
0,20140810,水戸ホーリーホック,0.2443603109795789,0.1750293686973079,0.5806103203231132,2.0,0.7018489871328355,0.2981510128671644,0.0,-0.5928239254613773,0.5996568471605883,0.0,1.0,1.0,0.0,0.0
0,20140811,サンフレッチェ広島,0.4172184240603554,0.1397108623708542,0.4430707135687902,2.0,0.8090752694405171,0.1909247305594829,0.0,-0.2685970559246629,0.3243511338891665,0.0,1.0,1.0,0.0,1.0
0,20140816,浦和レッズ,0.4119896634583049,0.1830682323791549,0.40494210416254,0.0,0.676709114316349,0.3232908856836511,0.0,0.1602932023085585,1.2131961921018617,0.0,1.0,1.0,0.0,1.0
0,20140816,サガン鳥栖,0.7091614845970474,0.1436992685476121,0.1471392468553403,0.0,0.6099143368393639,0.3900856631606361,0.0,0.0521270640549464,0.9386903404001714,0.0,1.0,1.0,0.0,2.0
0,20140816,ガンバ大阪,0.5286440626399479,0.0560916495691806,0.4152642877908714,0.0,0.5191495112366659,0.4808504887633342,0.0,-0.76948242042338,1.0372406350832648,0.0,1.0,1.0,0.0,2.0
0,20140816,鹿島アントラーズ,0.1926924342271164,0.7465561334320903,0.0607514323407933,1.0,0.583793682436364,0.4162063175636359,0.0,0.7281573835301661,0.8820807061455014,0.0,1.0,1.0,0.0,1.0
0,20140816,川崎フロンターレ,0.4581605855900601,0.2276314192652405,0.3142079951446994,0.0,0.6666388167809967,0.3333611832190032,0.0,-0.0337761104506221,1.1146567210844012,0.0,1.0,1.0,0.0,1.0
0,20140816,柏レイソル,0.193594425444378,0.4612676816498828,0.345137892905739,1.0,0.5810967929605634,0.4189032070394366,0.0,0.2711094283888937,0.653206945441724,0.0,1.0,1.0,0.0,1.0
0,20140816,アルビレックス新潟,0.673891170195957,0.1837753026667353,0.1423335271373077,0.0,0.656986721759571,0.343013278240429,0.0,0.762817399623848,1.093552978891978,0.0,0.0,1.0,0.0,1.0
0,20140816,徳島ヴォルティス,0.5527076540625617,0.1796119674767466,0.2676803784606917,0.0,0.6231259706113685,0.3768740293886314,0.0,-0.0489405385893524,0.1998027837383063,0.0,0.0,2.0,0.0,2.0
0,20140816,ベガルタ仙台,0.714906383750037,0.1428410416293738,0.1422525746205891,0.0,0.656986721759571,0.343013278240429,0.0,0.1805170636248644,0.7834688381312276,0.0,0.0,1.0,0.0,1.0
0,20140817,愛媛ＦＣ,0.3995748842498057,0.2462527986088373,0.354172317141357,0.0,0.6786815106029872,0.3213184893970127,0.0,-0.2295177305107332,-0.1013598701831881,0.0,1.0,2.0,0.0,2.0
0,20140817,ギラヴァンツ北九州,0.3441516536047292,0.2409858426185345,0.4148625037767362,2.0,0.6955842304765142,0.3044157695234859,0.0,-0.3653944817841317,0.7531065399330714,0.0,1.0,1.0,0.0,1.0
0,20140817,横浜ＦＣ,0.3275889045857896,0.2355969353737499,0.4368141600404606,2.0,0.7708383361346656,0.2291616638653345,0.0,-0.1113803925302166,0.8183990834160682,0.0,0.0,1.0,1.0,1.0
0,20140817,東京ヴェルディ,0.3683213234859815,0.1760989063582325,0.455579770155786,2.0,0.7332521600643194,0.2667478399356805,0.0,-0.3066688614518389,0.2618780122012936,0.0,1.0,1.0,0.0,1.0
0,20140817,Ｖ・ファーレン長崎,0.2502775851052373,0.5144346840991423,0.2352877307956203,1.0,0.7611886140665743,0.2388113859334256,0.0,1.974092417371972,0.3165214849862821,0.0,1.0,1.0,0.0,0.0
0,20140817,栃木ＳＣ,0.4311865104400381,0.3216280386118772,0.2471854509480847,0.0,0.6624469414421382,0.3375530585578617,0.0,0.0073028954834215,-0.8361180928545195,0.0,1.0,2.0,0.0,2.0
0,20140817,モンテディオ山形,0.2083834167001465,0.4953324205616578,0.2962841627381956,1.0,0.657067672584016,0.342932327415984,0.0,-0.3358567887057161,0.7582366082021395,0.0,1.0,1.0,0.0,1.0
0,20140817,ザスパクサツ群馬,0.2846266840248453,0.3750135942149029,0.3403597217602516,1.0,0.7444778233980458,0.2555221766019543,0.0,-0.0255814370651236,0.3140240700010679,0.0,0.0,1.0,0.0,0.0
0,20140817,ロアッソ熊本,0.3092511465984869,0.4482229127053445,0.2425259406961684,1.0,0.6592736057562544,0.3407263942437456,0.0,-0.4364076419650217,0.2374434483847096,0.0,0.0,1.0,0.0,0.0
0,20140817,京都サンガF.C.,0.207271441265221,0.4699207015097265,0.3228078572250526,1.0,0.7481018596133758,0.251898140386624,0.0,0.1036193469255423,0.9494312503868798,0.0,1.0,1.0,0.0,0.0
0,20140817,ジュビロ磐田,0.6672193274498351,0.1573727630832918,0.175407909466873,0.0,0.6576418727645678,0.3423581272354322,0.0,-0.85949774582669,1.3285378011924251,0.0,1.0,1.0,0.0,1.0
0,20140817,いわてグルージャ盛岡,0.1561293053456771,0.603689385218123,0.2401813094361999,1.0,0.7151798487841344,0.2848201512158656,0.0,-0.099888029419662,0.6579204729978017,0.0,1.0,1.0,0.0,1.0
0,20140823,ＦＣ東京,0.332536669039186,0.346119518616534,0.32134381234428,1.0,0.6474418819926332,0.3525581180073668,0.0,-0.4588463490523666,0.6774615157927144,0.0,1.0,1.0,0.0,0.0
0,20140823,大宮アルディージャ,0.4199215778062466,0.346329524998953,0.2337488971948002,0.0,0.6867238672740672,0.3132761327259328,0.0,-0.6676903307068702,-0.0553553361977492,0.0,0.0,1.0,0.0,2.0
0,20140823,清水エスパルス,0.3974411857430042,0.1989693803286644,0.4035894339283313,2.0,0.5763970233609043,0.4236029766390957,0.0,0.7859884315364744,0.136221919648193,0.0,0.0,2.0,0.0,2.0
0,20140823,ヴィッセル神戸,0.2058579963509399,0.1589462320261279,0.6351957716229322,2.0,0.7752956665000736,0.2247043334999262,0.0,-1.0776589387726836,1.1948645180974609,0.0,0.0,1.0,0.0,1.0
0,20140823,名古屋グランパス,0.6022274286902269,0.1698788110305988,0.2278937602791741,0.0,0.548388556378798,0.451611443621202,0.0,0.5726694108300243,0.302409807065402,0.0,1.0,1.0,0.0,0.0
0,20140823,横浜Ｆ・マリノス,0.2165200149986852,0.2502626054686875,0.5332173795326273,2.0,0.769714555000439,0.230285444999561,0.0,-0.530071627535584,0.2954736352781424,0.0,1.0,1.0,0.0,1.0
0,20140823,サンフレッチェ広島,0.6341958655128104,0.1527191914293085,0.2130849430578812,0.0,0.5947732539208193,0.4052267460791807,0.0,0.5783729570838858,0.8454229619239868,0.0,0.0,1.0,0.0,0.0
0,20140823,アルビレックス新潟,0.5413901789669433,0.1869227696314001,0.2716870514016566,0.0,0.6616765652020876,0.3383234347979124,0.0,1.1339330658743765,1.4419297587616595,0.0,1.0,1.0,0.0,2.0
0,20140823,ヴァンフォーレ甲府,0.1653081502692186,0.1059618446869289,0.7287300050438524,2.0,0.7359707361049067,0.2640292638950933,0.0,-0.5934857823652887,0.2221939321313186,0.0,0.0,2.0,0.0,0.0
0,20140824,アビスパ福岡,0.382397924854054,0.1715293652316152,0.4460727099143308,2.0,0.7083570928266988,0.2916429071733012,0.0,-0.1668324692903138,0.8269176676005543,0.0,1.0,1.0,0.0,1.0
0,20140824,ＦＣ町田ゼルビア,0.1635848774707968,0.6782568920740061,0.1581582304551971,1.0,0.6328906554594028,0.3671093445405972,0.0,-0.2471826622697379,0.945535519781771,0.0,1.0,1.0,0.0,2.0
0,20140824,湘南ベルマーレ,0.1306798146597084,0.1979397322600738,0.6713804530802178,2.0,0.6422933230896636,0.3577066769103365,0.0,-0.3382939551341825,1.2540571787190515,0.0,1.0,1.0,0.0,0.0
0,20140824,Ｙ．Ｓ．Ｃ．Ｃ．横浜,0.1732498828595012,0.6235827182509247,0.203167398889574,1.0,0.6991697973747066,0.3008302026252934,0.0,-0.0514240136971189,-0.2778186776223492,0.0,0.0,1.0,0.0,1.0
0,20140824,ガイナーレ鳥取,0.1778298174280126,0.5145800223706615,0.3075901602013259,1.0,0.6902866063083862,0.3097133936916139,0.0,0.0021609053422168,0.2909986622955784,0.0,1.0,1.0,1.0,1.0
0,20140824,ＳＣ相模原,0.1528974614468142,0.3580283144537755,0.4890742240994104,2.0,0.7694150153441297,0.2305849846558703,0.0,-0.235843598791317,-0.482878801950477,0.0,1.0,1.0,0.0,2.0
0,20140824,ファジアーノ岡山,0.2061832662255906,0.2849873850732269,0.5088293487011825,2.0,0.793353046194897,0.2066469538051029,0.0,0.0559812094490086,1.1361290498011556,0.0,0.0,1.0,0.0,1.0
0,20140824,松本山雅ＦＣ,0.1938421705955375,0.27602146817691,0.5301363612275525,2.0,0.7885089926709999,0.2114910073290001,0.0,-0.5504974265976929,1.1179192403927516,0.0,0.0,1.0,0.0,0.0
0,20140824,ツエーゲン金沢,0.1549597048244382,0.6121007150360213,0.2329395801395405,1.0,0.7139247057570098,0.2860752942429901,0.0,-0.2949558830623478,0.4412432693177379,0.0,1.0,1.0,0.0,1.0
0,20140824,水戸ホーリーホック,0.200737379749488,0.242879076595544,0.556383543654968,2.0,0.7739625541036644,0.2260374458963356,0.0,-0.7575299347341943,0.5829478374473354,0.0,1.0,1.0,0.0,0.0
0,20140824,カマタマーレ讃岐,0.2870570549955791,0.2021530881719616,0.5107898568324594,2.0,0.7360123894511429,0.2639876105488571,0.0,-0.2522930607252374,-0.1761802513608188,0.0,0.0,2.0,0.0,0.0
0,20140824,大分トリニータ,0.178299484553206,0.2531948825110677,0.5685056329357262,2.0,0.7169962266142275,0.2830037733857725,0.0,-0.4320379657500596,0.8897270989397441,0.0,1.0,1.0,1.0,1.0
0,20140824,東京ヴェルディ,0.3142627391700537,0.1854837355418837,0.5002535252880624,2.0,0.7332521600643194,0.2667478399356805,0.0,-0.3552309092417136,0.1754569093365319,0.0,1.0,1.0,0.0,0.0
0,20140824,カターレ富山,0.3626415949336919,0.2670231728205141,0.3703352322457939,2.0,0.7356497898602322,0.2643502101397677,0.0,0.1997249025725449,0.3365059765187936,0.0,0.0,2.0,0.0,2.0
0,20140824,ギラヴァンツ北九州,0.2143764189171004,0.1664091854015756,0.619214395681324,2.0,0.7440602581559901,0.2559397418440099,0.0,-1.0661098998243848,0.9803965531055212,0.0,1.0,1.0,0.0,1.0
0,20140825,北海道コンサドーレ札幌,0.5145910528603447,0.1887339265375223,0.2966750206021329,0.0,0.6236315459291566,0.3763684540708434,0.0,-0.8410042705519288,0.6972559410795611,0.0,0.0,1.0,0.0,0.0
0,20140830,サガン鳥栖,0.2986118424141161,0.092569668087078,0.6088184894988059,2.0,0.7223589113522291,0.2776410886477709,0.0,-1.4700886780106874,1.3667904886890767,0.0,1.0,1.0,0.0,0.0
0,20140830,徳島ヴォルティス,0.1677713714455941,0.5232828317485922,0.3089457968058137,1.0,0.6305491169681612,0.3694508830318387,0.0,0.900918256033883,0.232388164599115,0.0,0.0,2.0,0.0,2.0
0,20140830,柏レイソル,0.4452422574330791,0.2464617716465296,0.3082959709203913,0.0,0.649403696817033,0.3505963031829668,0.0,-0.1793137378919005,0.8600712972928761,0.0,1.0,1.0,0.0,1.0
0,20140830,Ｙ．Ｓ．Ｃ．Ｃ．横浜,0.2467278297925934,0.3587741647081705,0.3944980054992361,2.0,0.7694150153441297,0.2305849846558703,0.0,-0.0885198467899267,-0.4761189394244809,0.0,1.0,1.0,0.0,2.0
0,20140830,ベガルタ仙台,0.273913719753809,0.1086525939821426,0.6174336862640483,2.0,0.7611755749473437,0.2388244250526563,0.0,-1.049469670546131,0.4296893322268431,0.0,1.0,1.0,0.0,2.0
0,20140830,名古屋グランパス,0.1367712778135153,0.199372184921753,0.6638565372647316,2.0,0.8082424861549704,0.1917575138450296,0.0,-1.129957703738886,-0.1394964046482698,0.0,1.0,1.0,0.0,0.0
0,20140830,セレッソ大阪,0.1652313844360436,0.481305810677558,0.3534628048863983,1.0,0.6208333704908924,0.3791666295091075,0.0,-0.4040168012323532,0.1952025405377071,0.0,0.0,2.0,0.0,2.0
0,20140830,浦和レッズ,0.1841495151418407,0.3004337365156549,0.5154167483425043,2.0,0.618410618598313,0.3815893814016869,0.0,1.34827890988099,1.5987231505498585,0.0,1.0,1.0,0.0,1.0
0,20140830,ガンバ大阪,0.1631374001658099,0.4609031366857132,0.3759594631484769,1.0,0.5631888259404532,0.4368111740595468,0.0,0.5812904828118113,0.7999563241062901,0.0,1.0,1.0,0.0,1.0
0,20140830,鹿島アントラーズ,0.3370840817007739,0.1973818307253267,0.4655340875738993,2.0,0.7285790510074833,0.2714209489925167,0.0,-1.5692160420999273,0.7678507066937925,0.0,1.0,1.0,0.0,0.0
0,20140831,ジェフユナイテッド千葉,0.2718383449600994,0.1534919299283708,0.5746697251115298,2.0,0.7481018596133758,0.251898140386624,0.0,-0.5337474621394142,0.7529229753576487,0.0,1.0,1.0,0.0,1.0
0,20140831,横浜ＦＣ,0.0682517927340288,0.5096102326747161,0.4221379745912552,1.0,0.7360123894511429,0.2639876105488571,0.0,-0.3143987837962519,0.6971774466015574,0.0,1.0,1.0,0.0,1.0
0,20140831,Ｖ・ファーレン長崎,0.5190620538707099,0.2683622021262693,0.2125757440030206,0.0,0.7541947458370593,0.2458052541629407,0.0,1.330816463204595,0.7710781239934477,0.0,1.0,1.0,0.0,1.0
0,20140831,モンテディオ山形,0.2527837292611252,0.1699897054910853,0.5772265652477894,2.0,0.7507606592294271,0.2492393407705728,0.0,0.088083402038135,-0.5124307958754741,0.0,1.0,1.0,0.0,2.0
0,20140831,京都サンガF.C.,0.1677389146719414,0.1125163965943377,0.7197446887337208,2.0,0.7177740090409447,0.2822259909590553,0.0,-0.9905168822449144,0.6643654614498757,0.0,1.0,1.0,0.0,0.0
0,20140831,ロアッソ熊本,0.1485765978856597,0.2780309971351556,0.5733924049791845,2.0,0.7313299945967875,0.2686700054032125,0.0,-0.4060483425511251,0.4046413016446877,0.0,1.0,1.0,0.0,2.0
0,20140831,カマタマーレ讃岐,0.2876795892364509,0.1997243983809735,0.5125960123825755,2.0,0.7332521600643194,0.2667478399356805,0.0,-0.1767032466800881,-0.6224223903620896,0.0,1.0,2.0,0.0,1.0
0,20140831,愛媛ＦＣ,0.3162263539429574,0.25730641577998,0.4264672302770625,2.0,0.734001840594951,0.265998159405049,0.0,-0.6267140739099342,0.3935339263665867,0.0,1.0,1.0,0.0,2.0
0,20140831,藤枝ＭＹＦＣ,0.3245349266479992,0.3128346071158067,0.3626304662361941,2.0,0.7269991335983275,0.2730008664016725,0.0,-0.4082194534877506,0.3613640654693597,0.0,1.0,1.0,0.0,1.0
0,20140831,ジュビロ磐田,0.3880109042022034,0.0624177255176242,0.5495713702801723,2.0,0.7381897165524131,0.2618102834475869,0.0,-0.9621228824527164,1.198702950490599,0.0,1.0,1.0,0.0,2.0
0,20140831,ガイナーレ鳥取,0.4558861798615419,0.2239291043552244,0.3201847157832337,0.0,0.7269730475400192,0.2730269524599809,0.0,-0.4759489345469416,0.040797764904795,0.0,0.0,1.0,1.0,1.0
0,20140831,ＦＣ岐阜,0.4400834693260791,0.1505224805525921,0.4093940501213288,0.0,0.7420744886012733,0.2579255113987267,0.0,-0.5437438178691482,0.7189480260079506,0.0,1.0,1.0,0.0,1.0
0,20140831,ブラウブリッツ秋田,0.3001747401722712,0.202445910388624,0.4973793494391046,2.0,0.6878052963937522,0.3121947036062478,0.0,-0.2737899012612301,0.0489471674877961,0.0,1.0,1.0,0.0,2.0
0,20140831,いわてグルージャ盛岡,0.1375437026176414,0.0802696601290492,0.7821866372533094,2.0,0.7481018596133758,0.251898140386624,0.0,-0.2356500924342521,-0.3333947669444228,0.0,1.0,1.0,0.0,2.0
0,20140831,ＡＣ長野パルセイロ,0.1991337689100239,0.2427199066642367,0.5581463244257394,2.0,0.6425590597694215,0.3574409402305785,0.0,-0.4200875883098826,-0.1493324524818149,0.0,1.0,1.0,0.0,1.0
0,20140831,ザスパクサツ群馬,0.3083608129234379,0.2502530790203991,0.4413861080561629,2.0,0.6540838193349228,0.3459161806650772,0.0,0.1017393020038527,-0.2274626428827844,0.0,1.0,2.0,0.0,2.0
0,20140905,Ｙ．Ｓ．Ｃ．Ｃ．横浜,0.3217775893573984,0.1833995701184708,0.4948228405241306,2.0,0.7360123894511429,0.2639876105488571,0.0,-0.336540367425702,-0.1899220129599257,0.0,1.0,1.0,0.0,0.0
0,20140906,カターレ富山,0.3258367656444844,0.1765845578518009,0.4975786765037145,2.0,0.6975742608055342,0.3024257391944657,0.0,-0.3208747775909894,-0.1558345362183217,0.0,0.0,2.0,0.0,0.0
0,20140906,栃木ＳＣ,0.2853899664217703,0.2204297723545864,0.4941802612236433,2.0,0.755512054412981,0.2444879455870189,0.0,-0.2289612273942987,0.4372504173228719,0.0,1.0,1.0,0.0,0.0
0,20140906,東京ヴェルディ,0.3925857501943999,0.1595921361261688,0.4478221136794311,2.0,0.7332521600643194,0.2667478399356805,0.0,-0.1720342714319698,0.4855838272680728,0.0,0.0,1.0,1.0,2.0
0,20140906,水戸ホーリーホック,0.2725497734562075,0.1792470789145086,0.5482031476292838,2.0,0.7332521600643194,0.2667478399356805,0.0,-0.7257744802902913,0.4136003384584228,0.0,0.0,1.0,0.0,2.0
0,20140906,横浜ＦＣ,0.26241170508347,0.1864034776699455,0.5511848172465844,2.0,0.755512054412981,0.2444879455870189,0.0,-0.2286867360102367,0.9867017720453362,0.0,1.0,1.0,0.0,1.0
0,20140906,北海道コンサドーレ札幌,0.1922251601341828,0.0758957525561694,0.7318790873096477,2.0,0.8023299975236806,0.1976700024763193,0.0,-1.9019456305821745,0.3720807335829192,0.0,1.0,2.0,0.0,1.0
0,20140906,湘南ベルマーレ,0.2317776832968614,0.1749001317085684,0.5933221849945701,2.0,0.7123752326466744,0.2876247673533257,0.0,-0.4731874508491658,0.9701641098637026,0.0,1.0,1.0,0.0,0.0
0,20140906,京都サンガF.C.,0.2596620506717573,0.3761732708585419,0.3641646784697007,1.0,0.7481018596133758,0.251898140386624,0.0,-0.4894165865577805,0.8354199701054768,0.0,1.0,1.0,0.0,0.0
